name,rank,model,chain_i,chain_j,iLIS,iLIA,iLISA,ipSAE,actifpTM,LIS,cLIS,LIA,cLIA,ipTM,pLDDT_i,pLDDT_j,pLDDT,pTM,LIR_i,LIR_j,cLIR_i,cLIR_j,LIpLDDT_i,LIpLDDT_j,LIpLDDT,cLIpLDDT_i,cLIpLDDT_j,cLIpLDDT,len_i,len_j,LIR_indices_i,LIR_indices_j,cLIR_indices_i,cLIR_indices_j,structure_file
HSF1_HUMAN___RBP56_HUMAN,3,4,A,B,0.0000,0.0,0.0,0.0000,0.2152,0.0000,0.0000,0.0,0.0,0.1600,36.3,30.6,33.3,0.230,0,0,0,0,,,,,,,529,592,,,,,HSF1_HUMAN___RBP56_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___RBP56_HUMAN,4,2,A,B,0.0000,0.0,0.0,0.0000,0.1235,0.0000,0.0000,0.0,0.0,0.1500,38.9,30.4,34.4,0.230,0,0,0,0,,,,,,,529,592,,,,,HSF1_HUMAN___RBP56_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___RBP56_HUMAN,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1465,0.0000,0.0000,0.0,0.0,0.1400,38.0,30.1,33.8,0.220,0,0,0,0,,,,,,,529,592,,,,,HSF1_HUMAN___RBP56_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___RL35_HUMAN,1,1,A,B,0.3263,120.7,39.4,0.0306,0.8001,0.2519,0.4227,260.0,56.0,0.2600,45.6,80.4,52.2,0.240,12,20,9,9,58.6,76.4,69.7,61.4,70.4,65.9,529,123,[261-272],[104-123],"[262-269,271]",[115-123],HSF1_HUMAN___RL35_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___RL35_HUMAN,2,3,A,B,0.0000,0.0,0.0,0.0000,0.2193,0.0000,0.0000,0.0,0.0,0.1500,42.1,73.7,48.1,0.250,0,0,0,0,,,,,,,529,123,,,,,HSF1_HUMAN___RL35_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___RL35_HUMAN,3,4,A,B,0.0000,0.0,0.0,0.0000,0.0890,0.0000,0.0000,0.0,0.0,0.1300,40.0,74.6,46.5,0.230,0,0,0,0,,,,,,,529,123,,,,,HSF1_HUMAN___RL35_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___RL35_HUMAN,4,5,A,B,0.0000,0.0,0.0,0.0000,0.0768,0.0000,0.0000,0.0,0.0,0.1100,41.8,75.2,48.1,0.240,0,0,0,0,,,,,,,529,123,,,,,HSF1_HUMAN___RL35_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___RL35_HUMAN,5,2,A,B,0.0000,0.0,0.0,0.0000,0.0910,0.0000,0.0000,0.0,0.0,0.1100,43.3,76.0,49.5,0.240,0,0,0,0,,,,,,,529,123,,,,,HSF1_HUMAN___RL35_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___SART3_HUMAN,1,3,A,B,0.0000,0.0,0.0,0.0000,0.4391,0.0107,0.0000,10.0,0.0,0.2400,31.4,70.7,56.8,0.460,1,10,0,0,75.4,94.2,92.5,,,,529,963,[69],"[97,100-102,113,115,117,119,134,403]",,,HSF1_HUMAN___SART3_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___SART3_HUMAN,2,1,A,B,0.0000,0.0,0.0,0.0000,0.3588,0.0000,0.0000,0.0,0.0,0.2000,30.9,70.7,56.6,0.440,0,0,0,0,,,,,,,529,963,,,,,HSF1_HUMAN___SART3_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___SART3_HUMAN,3,2,A,B,0.0000,0.0,0.0,0.0000,0.2782,0.0000,0.0000,0.0,0.0,0.2000,31.3,70.7,56.7,0.440,0,0,0,0,,,,,,,529,963,,,,,HSF1_HUMAN___SART3_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___SART3_HUMAN,4,4,A,B,0.0000,0.0,0.0,0.0000,0.3665,0.0000,0.0000,0.0,0.0,0.2000,30.2,68.2,54.7,0.430,0,0,0,0,,,,,,,529,963,,,,,HSF1_HUMAN___SART3_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___SART3_HUMAN,5,5,A,B,0.0000,0.0,0.0,0.0000,0.3573,0.0000,0.0000,0.0,0.0,0.1800,31.3,70.2,56.4,0.430,0,0,0,0,,,,,,,529,963,,,,,HSF1_HUMAN___SART3_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___CPSF5_HUMAN,1,1,A,B,0.0629,82.1,5.2,0.0121,0.4793,0.0569,0.0695,293.0,23.0,0.3600,39.5,83.3,52.7,0.350,8,136,7,13,38.5,92.9,89.9,39.1,89.9,72.1,529,227,[264-271],"[36-54,60,62,64,66-68,70,77-80,82,85-95,98-101,103-105,107,109-113,115-129,139-141,144,147-151,155,157-160,170-176,178-201,205-214,216-226]",[265-271],"[42,45-49,88,95,185,192-195]",HSF1_HUMAN___CPSF5_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___CPSF5_HUMAN,2,4,A,B,0.0000,0.0,0.0,0.0000,0.2630,0.0000,0.0000,0.0,0.0,0.3300,37.1,81.5,50.4,0.350,0,0,0,0,,,,,,,529,227,,,,,HSF1_HUMAN___CPSF5_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___CPSF5_HUMAN,3,3,A,B,0.0000,0.0,0.0,0.0000,0.2100,0.0000,0.0000,0.0,0.0,0.1800,37.4,82.5,50.9,0.330,0,0,0,0,,,,,,,529,227,,,,,HSF1_HUMAN___CPSF5_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___CPSF5_HUMAN,4,5,A,B,0.0000,0.0,0.0,0.0000,0.1424,0.0000,0.0000,0.0,0.0,0.1500,38.0,84.0,51.8,0.330,0,0,0,0,,,,,,,529,227,,,,,HSF1_HUMAN___CPSF5_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___CPSF5_HUMAN,5,2,A,B,0.0000,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0,0.0,0.1400,38.7,84.6,52.5,0.330,0,0,0,0,,,,,,,529,227,,,,,HSF1_HUMAN___CPSF5_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___DX39B_HUMAN,1,4,A,B,0.0000,0.0,0.0,0.0000,0.2209,0.0000,0.0000,0.0,0.0,0.2300,30.6,83.7,54.3,0.460,0,0,0,0,,,,,,,529,428,,,,,HSF1_HUMAN___DX39B_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___DX39B_HUMAN,2,1,A,B,0.1772,218.6,38.7,0.0180,0.6083,0.1455,0.2159,605.0,79.0,0.2200,34.6,81.3,55.5,0.430,88,9,18,9,76.6,42.1,73.4,69.9,42.1,60.6,529,428,"[15-81,97-117]",[8-16],"[16-18,21-22,57,60-69,71-72]",[8-16],HSF1_HUMAN___DX39B_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___DX39B_HUMAN,3,5,A,B,0.1676,155.3,26.0,0.0221,0.6583,0.1337,0.2102,423.0,57.0,0.2100,34.0,84.4,56.5,0.450,87,7,18,6,81.3,36.2,77.9,73.6,36.8,64.4,529,428,"[15-39,41-81,97-117]",[9-15],"[16-18,21-22,57,60-69,71-72]",[9-14],HSF1_HUMAN___DX39B_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___DX39B_HUMAN,4,3,A,B,0.0000,0.0,0.0,0.0000,0.3904,0.0000,0.0000,0.0,0.0,0.1800,33.5,84.1,56.1,0.460,0,0,0,0,,,,,,,529,428,,,,,HSF1_HUMAN___DX39B_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___DX39B_HUMAN,5,2,A,B,0.0070,3.5,0.0,0.0000,0.3938,0.0088,0.0056,6.0,2.0,0.1800,34.9,79.8,55.0,0.320,5,2,2,2,67.6,27.2,56.1,69.4,27.2,48.3,529,428,"[17,49,62-63,68]",[11-12],"[17,62]",[11-12],HSF1_HUMAN___DX39B_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___LDHB_HUMAN,1,5,A,B,0.0233,27.8,0.6,0.0113,0.4032,0.0222,0.0246,258.0,3.0,0.3300,36.2,94.2,58.6,0.450,6,163,2,3,32.7,95.7,93.5,33.8,88.8,66.8,529,334,"[265-269,298]","[24-27,29-32,42-43,45,48,50,52,54-55,57,64-65,67-69,72-73,78-79,81,83,85-86,88-95,99-102,108,110-113,115-122,125-137,139-140,142-145,147-155,157-160,164,166-169,173-179,183,190,200-202,204-205,207,212-213,216,231,234-236,239,242-243,246,248-250,253,257,259,262-268,272,274,276-279,281,284,286-289,291,293-298,300-302,304-305,309,313,316-317,320-321,324,327]",[266-267],"[30-31,100]",HSF1_HUMAN___LDHB_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___LDHB_HUMAN,2,1,A,B,0.0000,0.0,0.0,0.0000,0.3532,0.0115,0.0000,14.0,0.0,0.3200,38.7,93.0,59.7,0.450,4,11,0,0,34.7,88.9,74.4,,,,529,334,[296-299],"[65,106,126,179,237,241,244-245,248,250,287]",,,HSF1_HUMAN___LDHB_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___LDHB_HUMAN,3,2,A,B,0.0000,0.0,0.0,0.0000,0.3155,0.0000,0.0000,0.0,0.0,0.2700,37.7,95.2,60.0,0.440,0,0,0,0,,,,,,,529,334,,,,,HSF1_HUMAN___LDHB_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___LDHB_HUMAN,4,3,A,B,0.0124,15.6,0.2,0.0000,0.4195,0.0137,0.0112,81.0,3.0,0.2200,35.6,93.7,58.1,0.460,4,64,3,2,29.5,94.7,90.9,29.6,83.8,51.3,529,334,[266-269],"[23,26-30,32-33,41,48-49,51-52,55-56,64,67,79,91-92,95-97,100,113,117-118,121,126,132-133,136-138,140-141,144,147,149-151,154,158-159,177,200,234,236,242-243,246,248,253,257,261,276,284,287,296,304,320,323-324,327]","[266-267,269]","[30,100]",HSF1_HUMAN___LDHB_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___LDHB_HUMAN,5,4,A,B,0.0000,0.0,0.0,0.0000,0.2579,0.0000,0.0000,0.0,0.0,0.1800,33.8,93.5,56.9,0.440,0,0,0,0,,,,,,,529,334,,,,,HSF1_HUMAN___LDHB_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___RBM26_HUMAN,1,4,A,B,0.0127,1.4,0.0,0.0000,0.4344,0.0169,0.0096,2.0,1.0,0.2200,36.6,39.8,38.7,0.230,2,1,1,1,83.7,79.5,82.3,78.6,79.5,79.0,529,1007,"[53,59]",[597],[59],[597],HSF1_HUMAN___RBM26_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___RBM26_HUMAN,2,1,A,B,0.0000,0.0,0.0,0.0000,0.2584,0.0000,0.0000,0.0,0.0,0.1900,33.1,38.6,36.7,0.230,0,0,0,0,,,,,,,529,1007,,,,,HSF1_HUMAN___RBM26_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___RBM26_HUMAN,3,3,A,B,0.0000,0.0,0.0,0.0000,0.3400,0.0000,0.0000,0.0,0.0,0.1800,34.9,39.5,37.9,0.220,0,0,0,0,,,,,,,529,1007,,,,,HSF1_HUMAN___RBM26_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___RBM26_HUMAN,4,2,A,B,0.0000,0.0,0.0,0.0000,0.2990,0.0000,0.0000,0.0,0.0,0.1700,37.9,41.7,40.4,0.230,0,0,0,0,,,,,,,529,1007,,,,,HSF1_HUMAN___RBM26_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___RBM26_HUMAN,5,5,A,B,0.0033,2.0,0.0,0.0000,0.4943,0.0033,0.0033,2.0,2.0,0.1700,35.7,41.2,39.3,0.220,1,2,1,2,45.0,82.3,69.9,45.0,82.3,69.9,529,1007,[439],"[751,776]",[439],"[751,776]",HSF1_HUMAN___RBM26_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___SF3B6_HUMAN,1,1,A,B,0.2212,261.9,57.9,0.1116,0.7496,0.1755,0.2786,1163.0,59.0,0.5500,43.3,70.1,48.4,0.250,13,82,10,13,48.4,82.5,77.8,52.4,83.4,69.9,529,125,[462-474],[16-97],[463-472],"[32-33,35-36,47-53,56,61]",HSF1_HUMAN___SF3B6_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___SF3B6_HUMAN,2,2,A,B,0.1261,111.5,14.1,0.0222,0.5464,0.0869,0.1830,377.0,33.0,0.4700,43.0,73.5,48.8,0.240,11,73,5,10,47.5,87.4,82.2,52.0,86.1,74.7,529,125,[464-474],"[17,19-24,26-79,81-90,92-93]","[465-468,472]","[32,35,47-52,56,61]",HSF1_HUMAN___SF3B6_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___SF3B6_HUMAN,3,4,A,B,0.1026,21.4,2.2,0.0155,0.4150,0.0816,0.1289,46.0,10.0,0.4100,41.3,68.4,46.5,0.240,6,27,4,6,47.7,82.2,75.9,50.2,78.7,67.3,529,125,[464-469],"[19,21,31,41-44,46-50,52-54,56-57,59-60,62-64,66,68-69,71,86]",[465-468],"[47-50,52,56]",HSF1_HUMAN___SF3B6_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___SF3B6_HUMAN,4,3,A,B,0.0000,0.0,0.0,0.0000,0.1635,0.0000,0.0000,0.0,0.0,0.1800,40.1,69.4,45.7,0.260,0,0,0,0,,,,,,,529,125,,,,,HSF1_HUMAN___SF3B6_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___SF3B6_HUMAN,5,5,A,B,0.0000,0.0,0.0,0.0000,0.0981,0.0000,0.0000,0.0,0.0,0.1600,41.4,72.3,47.3,0.250,0,0,0,0,,,,,,,529,125,,,,,HSF1_HUMAN___SF3B6_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___XRCC5_HUMAN,1,3,A,B,0.2890,568.0,164.2,0.1262,0.9257,0.2298,0.3636,4544.0,71.0,0.4100,32.6,78.4,59.2,0.460,29,404,13,28,47.8,87.9,85.2,56.2,84.5,75.5,529,732,"[85-95,457-474]","[7-21,29-69,73-142,144,146-167,198-238,247-253,257-265,267-367,370-413,416-433,453-454,457,483-501,503-514,516]","[86-90,92,463-468,470]","[8,10,12,37,41,52,129,131,133,160,162,164,225,229-230,233-234,295-298,305,310-313,320,322]",HSF1_HUMAN___XRCC5_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___XRCC5_HUMAN,2,1,A,B,0.1006,152.6,15.4,0.0152,0.6266,0.0895,0.1131,932.0,25.0,0.3000,32.3,76.4,57.9,0.410,8,190,5,14,39.6,87.5,85.6,42.1,85.5,74.1,529,732,[488-495],"[7-17,19-20,29-48,50-68,74-100,103-140,147-167,198,200-215,218-219,221-235,485-487,489-500,511,513-514]","[489-492,494]","[8,10,41,52,129,131,133,160,162,223,225,230,233-234]",HSF1_HUMAN___XRCC5_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___XRCC5_HUMAN,3,4,A,B,0.0334,91.7,3.1,0.0129,0.5635,0.0341,0.0327,526.0,16.0,0.2600,28.5,77.2,56.8,0.420,7,151,4,11,42.0,88.3,86.2,41.3,87.2,75.0,529,732,[86-92],"[8-17,19,30-48,51-62,64-66,68,74,76-79,81-94,96,98,104-121,125-127,129-139,149-166,200-214,222-234,485,489-491,493,497]",[86-89],"[8,10,37,41,44,52,131,133,162,164,230]",HSF1_HUMAN___XRCC5_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___XRCC5_HUMAN,4,5,A,B,0.0283,38.8,1.1,0.0114,0.5187,0.0270,0.0297,301.0,5.0,0.2100,32.6,77.0,58.4,0.420,4,129,2,4,29.5,91.3,89.4,28.1,91.9,70.6,529,732,[490-493],"[8-17,29-45,48,52-62,64-66,76-80,82-83,88-90,92-94,104,106-119,121-122,127,130-139,149-166,200-214,222-233,493]",[491-492],"[10,133,162,230]",HSF1_HUMAN___XRCC5_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___XRCC5_HUMAN,5,2,A,B,0.0000,0.0,0.0,0.0000,0.2579,0.0000,0.0000,0.0,0.0,0.1900,31.9,77.3,58.3,0.410,0,0,0,0,,,,,,,529,732,,,,,HSF1_HUMAN___XRCC5_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___XRCC6_HUMAN,1,5,A,B,0.2500,360.3,90.1,0.0373,0.7893,0.1837,0.3401,2546.0,51.0,0.4500,35.1,77.1,57.6,0.460,15,201,9,16,63.2,89.3,87.5,66.5,92.5,83.1,529,609,[325-339],"[37,39-43,60-61,63-72,82-87,102-105,107,143-154,164-170,183-190,192-194,198,200,202,217,255-279,333-404,406-421,424-442,482-483,485-486,488-489]","[326-328,330-332,334-335,338]","[263-264,267,347,349-350,380-381,383-385,387-389,392,394]",HSF1_HUMAN___XRCC6_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___XRCC6_HUMAN,2,2,A,B,0.1519,246.2,37.4,0.0164,0.6879,0.1216,0.1896,1318.0,46.0,0.4000,34.4,78.7,58.1,0.460,14,109,8,14,61.9,90.2,87.0,66.4,91.2,82.2,529,609,[325-338],"[66,150,256-275,342-359,364-372,375-403,406-421,425-439]","[326-328,330-332,334-335]","[263-264,267,347,350,380-381,383-385,387-388,392,394]",HSF1_HUMAN___XRCC6_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___XRCC6_HUMAN,3,4,A,B,0.0000,0.0,0.0,0.0000,0.3574,0.0000,0.0000,0.0,0.0,0.2600,32.0,77.6,56.4,0.450,0,0,0,0,,,,,,,529,609,,,,,HSF1_HUMAN___XRCC6_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___XRCC6_HUMAN,4,3,A,B,0.0000,0.0,0.0,0.0000,0.1787,0.0000,0.0000,0.0,0.0,0.1700,31.2,77.7,56.1,0.460,0,0,0,0,,,,,,,529,609,,,,,HSF1_HUMAN___XRCC6_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___XRCC6_HUMAN,5,1,A,B,0.0000,0.0,0.0,0.0000,0.1535,0.0000,0.0000,0.0,0.0,0.1500,32.8,78.1,57.0,0.440,0,0,0,0,,,,,,,529,609,,,,,HSF1_HUMAN___XRCC6_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___DDX5_HUMAN,1,3,A,B,0.0754,78.5,5.9,0.0145,0.5853,0.0628,0.0906,560.0,11.0,0.2500,33.5,71.7,54.0,0.460,6,147,4,8,35.7,92.4,90.2,36.9,93.4,74.6,529,614,[210-215],"[84,134,299,311-322,324-337,339-364,366-372,379-384,386-388,390,392-399,403,407,409-434,436-474]",[210-213],"[316,318-320,328,335,440,468]",HSF1_HUMAN___DDX5_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___DDX5_HUMAN,2,4,A,B,0.0000,0.0,0.0,0.0108,0.4460,0.0243,0.0000,57.0,0.0,0.2500,30.7,71.5,52.6,0.450,4,54,0,0,33.6,93.1,89.0,,,,529,614,[210-213],"[313-315,317-319,322,325,328,331,335,340,346,348,350-352,357,359-360,371-373,380,382-384,386-387,394,396-398,410-412,417,423-426,428,438-441,443-446,455-456,460,462]",,,HSF1_HUMAN___DDX5_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___DDX5_HUMAN,3,2,A,B,0.0000,0.0,0.0,0.0000,0.3440,0.0000,0.0000,0.0,0.0,0.2100,34.1,71.3,54.1,0.410,0,0,0,0,,,,,,,529,614,,,,,HSF1_HUMAN___DDX5_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___DDX5_HUMAN,4,1,A,B,0.0000,0.0,0.0,0.0000,0.4012,0.0000,0.0000,0.0,0.0,0.2100,33.9,69.5,53.0,0.380,0,0,0,0,,,,,,,529,614,,,,,HSF1_HUMAN___DDX5_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___DDX5_HUMAN,5,5,A,B,0.0000,0.0,0.0,0.0000,0.3620,0.0000,0.0000,0.0,0.0,0.2100,33.5,69.9,53.1,0.390,0,0,0,0,,,,,,,529,614,,,,,HSF1_HUMAN___DDX5_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___ENOA_HUMAN,1,2,A,B,0.0000,0.0,0.0,0.0000,0.2054,0.0000,0.0000,0.0,0.0,0.1700,33.9,96.5,62.1,0.510,0,0,0,0,,,,,,,529,434,,,,,HSF1_HUMAN___ENOA_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___ENOA_HUMAN,2,3,A,B,0.0000,0.0,0.0,0.0000,0.1645,0.0000,0.0000,0.0,0.0,0.1700,34.7,96.5,62.6,0.510,0,0,0,0,,,,,,,529,434,,,,,HSF1_HUMAN___ENOA_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___ENOA_HUMAN,3,4,A,B,0.0000,0.0,0.0,0.0000,0.1566,0.0000,0.0000,0.0,0.0,0.1500,31.0,96.4,60.5,0.500,0,0,0,0,,,,,,,529,434,,,,,HSF1_HUMAN___ENOA_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___ENOA_HUMAN,4,5,A,B,0.0000,0.0,0.0,0.0000,0.1381,0.0000,0.0000,0.0,0.0,0.1400,34.9,96.6,62.7,0.500,0,0,0,0,,,,,,,529,434,,,,,HSF1_HUMAN___ENOA_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___ENOA_HUMAN,5,1,A,B,0.0000,0.0,0.0,0.0000,0.1388,0.0000,0.0000,0.0,0.0,0.1400,35.0,96.4,62.7,0.500,0,0,0,0,,,,,,,529,434,,,,,HSF1_HUMAN___ENOA_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___PARP1_HUMAN,1,3,A,B,0.0000,0.0,0.0,0.0000,0.3952,0.0000,0.0000,0.0,0.0,0.2000,30.0,80.0,62.9,0.550,0,0,0,0,,,,,,,529,1014,,,,,HSF1_HUMAN___PARP1_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___PARP1_HUMAN,2,2,A,B,0.0000,0.0,0.0,0.0000,0.2605,0.0000,0.0000,0.0,0.0,0.1900,30.4,80.5,63.3,0.540,0,0,0,0,,,,,,,529,1014,,,,,HSF1_HUMAN___PARP1_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___PARP1_HUMAN,3,1,A,B,0.0000,0.0,0.0,0.0000,0.2382,0.0000,0.0000,0.0,0.0,0.1800,28.8,78.9,61.7,0.530,0,0,0,0,,,,,,,529,1014,,,,,HSF1_HUMAN___PARP1_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___PARP1_HUMAN,4,4,A,B,0.0000,0.0,0.0,0.0000,0.2156,0.0000,0.0000,0.0,0.0,0.1700,27.0,80.1,61.9,0.550,0,0,0,0,,,,,,,529,1014,,,,,HSF1_HUMAN___PARP1_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___PARP1_HUMAN,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1754,0.0000,0.0000,0.0,0.0,0.1700,29.6,80.2,62.9,0.540,0,0,0,0,,,,,,,529,1014,,,,,HSF1_HUMAN___PARP1_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___PDCD5_HUMAN,1,2,A,B,0.0515,47.2,2.4,0.0124,0.4316,0.0489,0.0542,248.0,9.0,0.1900,41.8,67.5,46.7,0.250,80,5,6,3,88.7,35.0,85.5,85.4,36.2,69.0,529,125,"[15-28,31-38,42-80,97-101,103-106,108-109,111-118]",[121-125],"[17,21,61-63,68]",[123-125],HSF1_HUMAN___PDCD5_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___PDCD5_HUMAN,2,3,A,B,0.0000,0.0,0.0,0.0000,0.2380,0.0154,0.0000,5.0,0.0,0.1900,38.6,61.2,42.9,0.260,3,3,0,0,91.1,28.3,59.7,,,,529,125,"[23,52,58]",[122-124],,,HSF1_HUMAN___PDCD5_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___PDCD5_HUMAN,3,1,A,B,0.0467,57.2,2.7,0.0131,0.4033,0.0465,0.0469,327.0,10.0,0.1800,41.3,65.2,45.9,0.250,85,6,6,3,88.8,32.4,85.1,83.9,33.1,67.0,529,125,"[15-38,41-80,97-106,108-118]",[120-125],"[17,60-63,72]",[123-125],HSF1_HUMAN___PDCD5_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb
